Date,Open,High,Low,Close,Volume
10-1-2020,13.76,14.35,12.3,12.53,8022356000
11-1-2020,12.66,14.69,12.4,13.4,7594820000
12-1-2020,13.49,13.73,12.76,13.06,5120996000
01-1-2021,13.1,14.0,12.59,12.99,6154172000
02-1-2021,13.05,15.37,12.9,13.71,6680324000
03-1-2021,13.88,13.93,11.57,13.35,7648656000
04-1-2021,13.57,16.21,13.51,15.01,6718796000
05-1-2021,15.13,16.28,13.46,16.24,7054380000
06-1-2021,16.27,20.16,15.9,20.0,10273292000
07-1-2021,20.13,20.88,17.87,19.5,7823077000
08-1-2021,19.7,23.04,18.76,22.39,6416386000
09-1-2021,22.49,22.99,20.47,20.72,4998986000
10-1-2021,20.75,25.71,19.56,25.57,4971078000
11-1-2021,25.65,34.65,25.23,32.68,10811170000
12-1-2021,33.22,33.29,27.15,29.41,11058505000
01-1-2022,29.82,30.71,20.89,24.49,10682164000
02-1-2022,25.1,26.92,20.89,24.39,10644270000
03-1-2022,24.29,28.95,20.65,27.29,11644599000
04-1-2022,27.38,27.56,18.29,18.55,11114390000
05-1-2022,18.54,20.4,15.57,18.67,13833021000
06-1-2022,18.72,19.62,14.86,15.16,10554791000
07-1-2022,14.9,18.24,14.06,18.16,10564476000
08-1-2022,18.18,19.27,14.96,15.09,12069648000
09-1-2022,14.21,14.55,11.95,12.14,13130578000
10-1-2022,12.35,13.85,10.81,13.5,12549277000
11-1-2022,13.81,17.0,12.96,16.92,10600603000
12-1-2022,17.0,18.79,13.88,14.61,8946152000
01-1-2023,14.85,20.63,14.03,19.54,9454960000
02-1-2023,19.69,23.89,19.61,23.22,10393479000
03-1-2023,23.19,27.83,22.3,27.78,11263731000
04-1-2023,27.51,28.11,26.22,27.75,7436450000
05-1-2023,27.84,41.94,27.24,37.83,11697819000
06-1-2023,38.49,43.99,37.36,42.3,10527050000
07-1-2023,42.52,48.09,41.35,46.73,8706845000
08-1-2023,46.46,50.27,40.31,49.35,13632152000
09-1-2023,49.76,49.8,40.98,43.5,8579273000
10-1-2023,44.03,47.61,39.23,40.78,10141101000
11-1-2023,40.88,50.55,40.87,46.77,9144618000
12-1-2023,46.53,50.43,45.01,49.52,7411887000
01-1-2024,49.24,63.49,47.32,61.53,9706237000
02-1-2024,62.1,82.39,61.65,79.11,11077899000
03-1-2024,80.0,97.4,79.43,90.36,12149218000
04-1-2024,90.3,92.22,75.61,86.4,10074181000
05-1-2024,85.08,115.82,81.25,109.63,9647971000
06-1-2024,113.62,140.76,112.0,123.54,7442539100
07-1-2024,123.47,136.15,102.54,117.02,6405438600
08-1-2024,117.53,131.26,90.69,119.37,8105367800
09-1-2024,116.01,127.67,100.95,121.44,6272211000
10-1-2024,121.77,144.42,115.14,140.52,5020310200
10-29-2024,140.25,142.0,138.9,141.55,84417271
